Participant_ID,Duration (in seconds),Native_English_Speaker,gender,age,educationlevel,educationlevel_7_TEXT,nationality,NEP1,NEP2,NEP3,NEP4,NEP5,NEP6,NEP7,NEP8,NEP9,NEP10,NEP11,NEP12,NEP13,NEP14,NEP15,BFI23,BFI24,BFI25,BFI26,BFI27,BFI28,BFI29,BFI30,BFI31,BFI32,BFI33,BFI12,BFI13,BFI14,BFI15,BFI16,BFI17,BFI18,BFI19,BFI20,BFI21,BFI22,BFI1,BFI2,BFI3,BFI4,BFI5,BFI6,BFI7,BFI8,BFI9,BFI10,BFI11,BFI34,BFI35,BFI36,BFI37,BFI38,BFI39,BFI40,BFI41,BFI42,BFI43,BFI44,Matthew_prompt_1,Matthew_prompt_2,Matthew_prompt_3,Matthew_prompt_4,Matthew_prompt_5,Matthew_prompt_6,Matthew_prompt_7,Matthew_prompt_8,Matthew_prompt_9,Matthew_prompt_10,Matthew_prompt_11,Abi_prompt_1,Abi_prompt_2,Abi_prompt_3,Abi_prompt_4,Abi_prompt_5,Abi_prompt_6,Abi_prompt_7,Abi_prompt_8,Abi_prompt_9,Abi_prompt_10,Susan_Prompt_1,Susan_Prompt_2,Susan_Prompt_3,Susan_Prompt_4,Susan_Prompt_5,Susan_Prompt_6,Susan_Prompt_7,Susan_Prompt_8,Susan_Prompt_9,Susan_Prompt_10,Susan_Prompt_11,Susan_Prompt_12,Claudia_prompt_1,Claudia_prompt_2,Claudia_prompt_3,Claudia_prompt_4,Claudia_prompt_5,Claudia_prompt_6,Claudia_prompt_7,Claudia_prompt_8,Claudia_prompt_9,Claudia_prompt_10,Claudia_prompt_11,Claudia_prompt_12,Greg_prompt_1,Greg_prompt_2,Greg_prompt_3,Greg_prompt_4,Greg_prompt_5,Greg_prompt_6,Greg_prompt_7,Greg_prompt_8,Greg_prompt_9,Greg_prompt_10,Greg_prompt_11
59cbd74321454d000194c3de,73,No,Female,40,Prefer not to say,NA,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65a2a2d26cb3b8890f38c812,183,No,Female,33,Bachelor's Degree,NA,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5d2b08784588590018cf70bb,838,Yes,Male,56,Bachelor's Degree,NA,United Kingdom of Great Britain and Northern Ireland,5,2,5,4,5,3,5,5,5,5,5,5,5,4,5,5,3,4,2,4,5,4,4,1,4,5,4,5,4,3,2,3,4,4,4,1,2,1,3,5,3,4,1,4,4,4,5,3,2,2,1,4,5,4,4,3,2,2,3,Start small - try to walk or cycle to work one day a week and then try to build it up.,You could also find fellow employees in the area to car-share on rainy days.  Not using your car so much is not only good for the environment but also saves a lot of money.,And you would be getting fit so save a fortune in future medical bills.,NA,NA,NA,NA,NA,NA,NA,NA,"It's amazing, we do it all the time, instead of clothing that is still perfectly good going to land-fill, we give it a second life.",It's great for the environment and brilliant for the pocket.,You'd be amazed to see how good it feels when you get a really fashionable item that fits at a brilliant price.,NA,NA,NA,NA,NA,NA,NA,"Yes, it's a brilliant idea.  You could get a few buckets or boxes and let her help you to separate the rubbish into recycle categories.",It's a good way for you to teach each other more about recycling while doing a good thing for the future.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,It would make a huge difference to the environment.  If everyone stopped buying the bottled water then there would be less production and less waste.,"Also, you would be amazed to see how much money you would save and you might even drink more water after your workout.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,We started doing this gradually and now find ourselves eating very little meat.,"Environmentally the sums just don't add up, eating meat is simply not sustainable for mankind.","Also, I could send you some health studies that show how amazing the plant-based diet is for your health, you don't need to give up meat, just reduce it.",NA,NA,NA,NA,NA,NA,NA,NA
63d148e736614783379569db,840,Yes,Male,19,High school diploma,NA,United Kingdom of Great Britain and Northern Ireland,3,3,4,2,5,2,3,4,5,4,4,4,4,2,4,3,2,4,3,3,4,4,4,3,4,4,4,4,4,3,4,4,3,2,5,4,4,4,3,4,3,5,3,4,3,2,5,4,2,3,4,2,4,3,4,4,5,3,3,"I understand the comfort that driving your own car provides, but using a bus or other kind of public transport helps to cut your own carbon emissions down.","If you choose to use public transport a few days of the week it will also help you save on fuel, which is a nice incentive.",NA,NA,NA,NA,NA,NA,NA,NA,NA,You can definitely find stores and businesses that support a sustainable outlook.,Is the company you are interning for focused on building a sustainable brand? you should make your decision based on whether or not that is important to them.,NA,NA,NA,NA,NA,NA,NA,NA,Recycling is a super easy way to help reduce pollution. You can get a specific bin that makes sure your recycling is separated from general trash.,"If you do decide to recycle, you should make sure to check what is recyclable. I know that some things we think are recyclable actually arent.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reusable bottles are definitely better for the environment, so its probably a good idea.",A reusable water bottle also helps you to stop spending as much on bottled water.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I know that eating less meat does help to cut one's carbon footprint so its definitely something worth considering.,"It's also great for your personal health to introduce other diets, like a vegetarian one. You can still get most of the important nutrients you need from a meatless diet.",NA,NA,NA,NA,NA,NA,NA,NA,NA
60475f1790672f23136c2cc4,932,Yes,Female,40,Bachelor's Degree,NA,South Africa,3,1,3,1,5,1,5,5,5,5,5,1,5,1,5,1,5,1,1,1,2,4,5,5,4,4,5,4,5,1,1,5,1,5,1,2,5,2,3,2,5,1,2,5,1,4,1,1,4,1,3,2,2,5,1,5,1,1,5,"I don't even know what the word sustainability means
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Doi what makes you happy my friend,NA,NA,NA,NA,NA,NA,NA,NA,NA,"You coud start by havin 3 separate bins. One for paper, one for plastic, and one for glass. If you do that, you make it easier for recyclers after they collect your garbage.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Err! WHere do you find those? I thought all bottles were reusable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seriously? I don't mean to sound pessimistic but you do know what they say about new year's resolutions right? Giving up meat is a huge commitment, you gotta be disciplined to carry on with it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65328193809b5163b9a9a8c1,434,Yes,Female,23,Bachelor's Degree,NA,United States of America,3,5,4,2,5,1,5,2,4,5,2,5,5,5,5,4,2,4,2,3,4,3,5,3,4,3,5,4,2,3,4,4,2,4,4,4,4,4,3,2,2,4,4,4,2,2,4,3,2,3,4,2,4,4,4,4,5,2,4,You could commute using local transportation if that's convenient.,Do you have any people who live nearby that could carpool with you?,If you're close enough could you try biking or walking?,NA,NA,NA,NA,NA,NA,NA,NA,You should look into shopping second hand online.,It would be good to do so but you also have to consider the shipping and how that affects the environment.,You can also reuse the clothes you currently have and remake them into new inspiring pieces.,NA,NA,NA,NA,NA,NA,NA,Start easy with the simple bins.,If the simple bins work out you can get more granular.,Keep in mind there's strict rules with certain recycling that you should look up before starting.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"You should, they save plastic.",You also could get one that fits you and how you want to express yourself.,There's a lot of different brands with different messages for you to explore.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The meat industry is catastrophic, I struggle with this want as well.",There are a lot of vegan alternatives that are healthy but expensive.,Just make sure you are still getting the right diet.,NA,NA,NA,NA,NA,NA,NA,NA
56c8a2ca1d066b00064738be,576,Yes,Female,35,Secondary School up to 16 years,NA,United Kingdom of Great Britain and Northern Ireland,3,3,3,2,4,2,4,2,4,3,3,3,4,2,3,2,3,4,2,4,4,3,1,2,4,3,5,4,1,2,3,4,4,4,3,1,5,2,3,4,1,4,1,4,5,3,2,2,2,1,2,4,3,4,2,3,4,4,1,I think you should just try it for a few weeks and see how you get on. You don't know unless you try.,Also  that will be a lot of emissions you are saving from the planet.,If not using your car doesn't work you could always consider a car share with someone your colleagues.,NA,NA,NA,NA,NA,NA,NA,NA,Second hand clothes aren't as bad as people make out. The majority are from good quality brands that last a long time so it makes financial sense.,You are also saving clothes from going to landfill,NA,NA,NA,NA,NA,NA,NA,NA,Just get started! It is very easy to do and saves the planet a tiny bit at the time.,By recycling whatever you can you also save room in your rubbish bag so you don't need to use so many.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes definitely get a reusable water bottle, just think at how much koney you can save by bringing your own bottle and refilling it.",Another point to make is how much plastic you wouldn't be using. If you use 1 nottle every gym session it adds up to a lot of plastic bottles that you use.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eating less meat doesn't necessarily mean you are reducing your carbon footprint, some fruit and veg may need to travel just as far as the meat has come from if not further",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616dcdf2016c4df40e268bde,710,Yes,Female,40,Other (please specify),3 year diploma for medical professionals,Canada,5,5,5,4,5,1,5,5,5,5,5,5,4,5,5,1,5,2,5,2,4,5,1,2,5,4,4,5,4,4,4,2,5,5,4,2,3,3,2,5,5,3,2,2,4,5,4,2,4,1,2,4,2,4,4,2,4,2,3,If only our city was built for commuting.,The way most modern cities are developed make having a car a requirement.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great idea! Fast fashion is a blight on the planet.,NA,NA,NA,NA,NA,NA,NA,NA,NA,There are so many resources that can help you recycle.,"Recycle everything that you can, but know that plastic recycling is a scam brought to us by the people who make the plastic in order to make us feel better about using such a horribly wasteful product.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,You absolutely should.,"Not only will it save you money in the long run, it is way better for the environment and for your health.",Plastic is evil and we've been lied to. It's not recyclable.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absolutely do it!,"Going vegan is the best single decision one person can make in regards to multiple things: their health, the environment, and our ethical obligation to other sentient beings on this planet.",It's easy too. There are so many vegan options now.,NA,NA,NA,NA,NA,NA,NA,NA
612ea49fc6ebd013dbf68e7a,974,Yes,Female,42,High school diploma,NA,Ireland,4,4,5,2,5,1,4,4,5,5,4,4,5,4,5,2,4,4,4,4,5,5,4,2,5,4,2,5,4,4,2,5,5,5,4,2,4,4,2,5,4,4,2,5,4,2,5,2,1,2,4,2,2,5,4,2,5,2,2,It would be great if you could do it once a week.,If everyone did that it would defo make a difference.,Maybe start with leaving the car at home for small journies and build up to bigger ones.,NA,NA,NA,NA,NA,NA,NA,NA,I love shopping in charity shops. You’ll be guaranteed that you’ll find interesting and unique fashion pieces.,Not every other person will have the same things as you do.,It’s a great way to spend a few hours browsing through charity shops.,NA,NA,NA,NA,NA,NA,NA,I’d be more than happy to help you get started Susan. It’s actually pretty straight forward once you know what to do.,You’ll save money on your bin collection bill too because you’re not throwing away as much.,It’s also a nice thought that you’re diverting plastic from landfill.,NA,NA,NA,NA,NA,NA,NA,NA,NA,I think it’s a great idea. Not only is it better for the environment but you’ll end up saving a load of money too.,I use a reusable bottle and I’ve saved so much money every week.,"It takes a bit of getting used to, but once you do, you won’t go back.",NA,NA,NA,NA,NA,NA,NA,NA,NA,It’s something that I want to do too.,I believe we consume far too much meat.,There’s great recipes available online to make eating vegetables more interesting.,NA,NA,NA,NA,NA,NA,NA,NA
6065a8becc1f681d7a36115e,55,No,Female,36,High school diploma,NA,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5e3b461d8fd91135a2bb4ef0,954,Yes,Female,31,High school diploma,NA,United Kingdom of Great Britain and Northern Ireland,5,1,4,1,4,1,5,4,5,4,5,4,5,2,4,2,5,3,2,2,4,5,5,2,5,4,1,5,5,4,5,5,1,5,5,3,5,5,2,4,3,2,3,5,2,5,5,4,2,1,2,4,3,5,5,3,5,1,2,I get the bus to work every day and I really enjoy the commute on the bus as it gives me down time to relax before and after a long day in the office.,Make sure you keep an eye on the travel times and you aren’t late for work as sometimes this happens to me and it can create unnecessary stress.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I try to never buy brand new and always look on second hand sites and charity shops before buying new! You’ll be surprised how much cheaper things can be, so it is sustainable and great for financial reasons too!",Yeah I like to look into this too! I try to be more sustainable too but it can be hard when you want something specific but I always try to think of the bigger picture and change my thought on whether what I need to buy brand new is really worth it!,NA,NA,NA,NA,NA,NA,NA,NA,"I try to recycle as much as possible as it reduces so much waste I throw away, which also helps with buying black bags so actually has a good financial benefit too.","Look for fun ways to recycle, I try to give my vegetable peelings to neighbours for rabbits etc, and see if local day cares want paper and cardboard for activities for children! There is ways to make it fun and give back to the community too! You should try it!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I have one and think they are really good as they reduce the amount of one time plastic I use.,I have one but forget it a lot of the time so make sure you still have the means to drink water.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,You could try eating meat from sustainable sources and research where your meat comes from.,If you were going to eat less meat you still need to think about where the food you replace it with has come and make sure you are still eating a balanced diet.,NA,NA,NA,NA,NA,NA,NA,NA,NA
652fe235661904def2b9c5fc,1197,Yes,Male,47,Bachelor's Degree,NA,United States of America,1,1,4,2,2,1,2,2,5,1,1,1,1,2,1,2,2,4,3,4,5,5,4,3,5,2,5,4,3,3,4,5,3,4,5,4,5,5,5,5,2,3,2,4,5,2,5,3,1,1,5,3,4,2,5,3,4,2,4,"What makes you think it isn't sustainable? Do you have certainty that taking public transportation will lead to better outcomes?  Who is telling you this?  Have you noticed that individuals usually speaking at major environment-related events worldwide, tend to use private jets to get there?  Look deeper before making your personal life more difficult.","What exactly will ceasing to drive to work do? Exactly how much of an impact will you have on really anything related to the environment, or in turn, your or my health?  Have you been able to confirm that the research you're relying on to make this decision was fair, balanced and peer reviewed by scientists who are not in the pocket of large international NGO's with a very clear worldview?  Keep researching before you make any changes in your day to day.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've had good luck shopping the second hand shops lately.  However, I do it not for the imaginary goal of a sustainable future (especially when countries like China and India continue to absolutely do their own thing), but for the cost savings involved.  I'd be happy to show you where I shop.","I think it sounds like a great idea to look for some reasonably priced, used clothing instead of just adding to the demand for cheap items from big box stores.  However, I'd do it for the effort to get companies to move their manufacturing facilities to the USA and stop exploiting more at-risk communities in emerging economies.  The idea that it'd have any impact at all on the environment is ridiculous on the face of it, in my opinion.",NA,NA,NA,NA,NA,NA,NA,NA,"I wouldn't start recycling at your age, Susan.  You've lived a good long life and you don't need the added hassle of recycling waste that has been proved time and again to be sent to common sorting centers and then just turned into common waste.  Recycling was a good idea whose time never has never come.","Have you ever done any research into what happens to recycled waste, Susan? A simple YouTube search will reveal many videos and documentary films showing that it is one of the biggest scams in the vast landscape of scams surrounding the environmental scare of the last decade.  It is a pointless effort created to complicate our lives and line the pockets of city officials.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I tried a reusable bottle for quite a while during my foray into boxing classes last year.  They are handy and useful, but can be a real pain to clean.  Bacteria can then form in the crevices and inside of the liner and cause you unwanted health consequences.  I'd make sure you get one that is known for being easy to clean.","If your reason for making such a decision is to limit the plastic you use, I'd say it's like trying to empty the ocean with a teaspoon.  Just don't bother with it.  However, if you're concerned about the impact of the plastic bottle on the quality of your water, perhaps there are some good options available.  I'd ask around the club and see what others are using these days.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would eat less meat for the health benefits, but not in concern for your carbon footprint.  It's been shown in study after study that livestock is a tiny contributor to carbon and that carbon itself is not a main culprit in weather change.","I would encourage you to do more research into the source of carbon, its effect on nature and our contribution to it.  You've been fed quite a bit of left-wing hysteria by mass media and it usually leads to a one-sided view that in turn leads to needless stress.",NA,NA,NA,NA,NA,NA,NA,NA,NA
602683ccd9b88a328c6649f3,401,Yes,Female,31,Bachelor's Degree,NA,United Kingdom of Great Britain and Northern Ireland,4,3,5,2,5,4,4,4,5,4,4,2,4,4,5,4,2,4,2,2,5,4,4,2,4,4,3,4,4,4,4,4,4,4,4,2,4,4,2,5,3,3,2,4,4,3,4,3,2,2,2,4,4,3,4,2,4,2,4,I'm usually in too much of a rush to do so.,But it's a good idea.,"You will get healthier, too!",NA,NA,NA,NA,NA,NA,NA,NA,I use Vinted all of the time!,I've found loads of good stuff on there.,You should download the app.,NA,NA,NA,NA,NA,NA,NA,It can be easy to incorporate recycling into your day-to-day life.,Why don't you start by having a separate bin or box for paper and cardboard?,It keeps it separate so you can easily get rid of it to the right place.,NA,NA,NA,NA,NA,NA,NA,NA,NA,I have one.,It's much cheaper.,It also helps the environment.,NA,NA,NA,NA,NA,NA,NA,NA,NA,It's up to you.,There are plenty of veggie or vegan options.,NA,NA,NA,NA,NA,NA,NA,NA,NA
5ebfe848f57bb9036deebc17,1323,Yes,Female,60,Bachelor's Degree,NA,Canada,4,5,4,4,5,2,5,5,5,5,3,5,5,5,4,4,1,4,4,4,4,2,4,2,4,5,5,5,2,5,4,4,5,4,4,2,4,4,3,5,2,4,2,5,4,2,4,3,1,2,4,5,5,2,4,4,4,4,4,"I think that's a good idea. On nice days you could walk, or ride your bike.","On days when the weather is not nice, you could take the bus. You could still drive on a couple days each week. Give it a try and see how it goes.",You would also save money on gas and parking. So you help your wallet as well as the environment.,NA,NA,NA,NA,NA,NA,NA,NA,That's a great idea for saving the environment and saving money too.,"Second-hand stores are more available nowadays. They also have some really nice things, if you spend some time looking. Some people give away really nice and expensive clothing.","If you have any of your own clothes to donate, you could take them with you to donate.",NA,NA,NA,NA,NA,NA,NA,Recycling is good for the environment.,It's easy to recycle. Just keep a blue bin handy in the kitchen and you can put cans and papers into it instead of the garbage.,Composting is another way to sort your garbage. Have a bin in your kitchen and it's just as easy to put food waste into it as it is to put it in the garbage.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reusable bottles are great for the environment.,You can just use the fountain to fill up your bottle. That would save you money too.,"Think of all the less plastic that will be going to the landfill. Recycling is good, but I'm not convinced that all the plastic gets recycled.",NA,NA,NA,NA,NA,NA,NA,NA,NA,Eating less meat is good for the environment.,"The resources used to create the meat market are far more than those to grow fruits, vegetables and grains.","Although it's a good idea, I think it would be hard to do. Maybe you could just reduce your meat intake, not eliminate it entirely.",NA,NA,NA,NA,NA,NA,NA,NA
59cbd74321454d000194c3de,1448,Yes,Female,40,Bachelor's Degree,NA,United Kingdom of Great Britain and Northern Ireland,4,4,4,3,4,4,4,4,4,3,4,4,4,2,4,5,2,4,2,4,5,2,4,4,5,4,5,5,2,4,4,2,5,2,3,4,5,4,4,5,2,3,4,4,5,2,5,4,2,3,4,5,4,2,4,3,5,4,4,It would be a great idea to get an annual train tickets which will help spending less on fuel and at the same time help to do your bit for our planet.,"You can also can catch buses or walk if your work is not far away, also 1 hour exercise per day is good for your health.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think you could online shopping such as Ebay, market place where you can find second-hand clothes.",You can obviously find second- hand clothes is charity shops that aren't expensive.,NA,NA,NA,NA,NA,NA,NA,NA,"Biodegradable bags would be a great idea, and you will use less plastic.",You can certainly use compostable bags too which you can put in your compost tip if you have got one.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes, I think this is a fantastic idea to reuse the same bottle, it will help to use less plastic.",It is better for our environment.,It will help to save money too.,NA,NA,NA,NA,NA,NA,NA,NA,NA,You can try some vegetarian food they can be tasty.,There are lots vegetables and fruits that you can eat instead meat.,NA,NA,NA,NA,NA,NA,NA,NA,NA
